sourceOccurrenceId	sourceTaxonId	sourceTaxonName	sourceBodyPartId	sourceBodyPartName	sourceLifeStageId	sourceLifeStageName	sourcePhysiologicalStateId	sourcePhysiologicalStateName	interactionTypeId	interactionTypeName	targetOccurrenceId	targetTaxonId	targetTaxonName	targetBodyPartId	targetBodyPartName	targetLifeStageId	targetLifeStageName	targetPhysiologicalStateId	targetPhysiologicalStateName	habitatId	habitatName	localityId	localityName	decimalLatitude	decimalLongitude	depth	altitude	observationDateTime	referenceDoi	referenceUrl	referenceCitation	argumentTypeId
		Adalia decempunctata							http://purl.obolibrary.org/obo/RO_0002454	hasHost			Acer campestre				https://www.inaturalist.org/observations/58496163	refute												https://www.inaturalist.org/observations/58496163		https://en.wiktionary.org/wiki/refute
		Exochomus quadripustulatus							http://purl.obolibrary.org/obo/RO_0002454	hasHost			Cornus sanguinea				https://www.inaturalist.org/observations/58496164	refute												https://www.inaturalist.org/observations/58496164		https://en.wiktionary.org/wiki/refute
		Harmonia axyridis							http://purl.obolibrary.org/obo/RO_0002454	hasHost			Acer campestre				https://www.inaturalist.org/observations/58496172	refute												https://www.inaturalist.org/observations/58496172		https://en.wiktionary.org/wiki/refute
		Melitta nigricans							http://purl.obolibrary.org/obo/RO_0002454	hasHost			Lythrum salicaria				https://www.inaturalist.org/observations/58496181	refute												https://www.inaturalist.org/observations/58496181		https://en.wiktionary.org/wiki/refute
		Propylaea quatuordecimpunctata							http://purl.obolibrary.org/obo/RO_0002454	hasHost			Betula pendula				https://www.inaturalist.org/observations/58496982	refute												https://www.inaturalist.org/observations/58496982		https://en.wiktionary.org/wiki/refute
		Dasypoda altercator							http://purl.obolibrary.org/obo/RO_0002454	hasHost			Pulicaria dysenterica				https://www.inaturalist.org/observations/58496989	refute												https://www.inaturalist.org/observations/58496989		https://en.wiktionary.org/wiki/refute
		Coccinella septempunctata							http://purl.obolibrary.org/obo/RO_0002454	hasHost			Juniperus communis				https://www.inaturalist.org/observations/59491649	refute												https://www.inaturalist.org/observations/59491649		https://en.wiktionary.org/wiki/refute
		Harmonia axyridis							http://purl.obolibrary.org/obo/RO_0002454	hasHost			Quercus				https://www.inaturalist.org/observations/59491671	refute												https://www.inaturalist.org/observations/59491671		https://en.wiktionary.org/wiki/refute
		Exochomus quadripustulatus							http://purl.obolibrary.org/obo/RO_0002454	hasHost			Quercus				https://www.inaturalist.org/observations/59491679	refute												https://www.inaturalist.org/observations/59491679		https://en.wiktionary.org/wiki/refute
		Gibbaranea gibbosa							http://purl.obolibrary.org/obo/RO_0002454	hasHost			Quercus				https://www.inaturalist.org/observations/59491684	refute												https://www.inaturalist.org/observations/59491684		https://en.wiktionary.org/wiki/refute
		Grapholita compositella							http://purl.obolibrary.org/obo/RO_0002454	hasHost			Quercus				https://www.inaturalist.org/observations/59491686	refute												https://www.inaturalist.org/observations/59491686		https://en.wiktionary.org/wiki/refute
		Harmonia quadripunctata							http://purl.obolibrary.org/obo/RO_0002454	hasHost			Pinus sylvestris				https://www.inaturalist.org/observations/59491691	refute												https://www.inaturalist.org/observations/59491691		https://en.wiktionary.org/wiki/refute
		Myrrha octodecimguttata							http://purl.obolibrary.org/obo/RO_0002454	hasHost			Pinus sylvestris				https://www.inaturalist.org/observations/59491697	refute												https://www.inaturalist.org/observations/59491697		https://en.wiktionary.org/wiki/refute
		Coccinella septempunctata							http://purl.obolibrary.org/obo/RO_0002454	hasHost			Pinus sylvestris				https://www.inaturalist.org/observations/59491698	refute												https://www.inaturalist.org/observations/59491698		https://en.wiktionary.org/wiki/refute
		Coccinella septempunctata							http://purl.obolibrary.org/obo/RO_0002454	hasHost			Juniperus communis				https://www.inaturalist.org/observations/59495696	refute												https://www.inaturalist.org/observations/59495696		https://en.wiktionary.org/wiki/refute
		Forficula auricularia							http://purl.obolibrary.org/obo/RO_0002454	hasHost			Juniperus communis				https://www.inaturalist.org/observations/59495700	refute												https://www.inaturalist.org/observations/59495700		https://en.wiktionary.org/wiki/refute
		Hemerobius stigma							http://purl.obolibrary.org/obo/RO_0002454	hasHost			Pinus sylvestris				https://www.inaturalist.org/observations/59495721	refute												https://www.inaturalist.org/observations/59495721		https://en.wiktionary.org/wiki/refute
		Hippodamia variegata							http://purl.obolibrary.org/obo/RO_0002454	hasHost			Pinus sylvestris				https://www.inaturalist.org/observations/59495724	refute												https://www.inaturalist.org/observations/59495724		https://en.wiktionary.org/wiki/refute
		Coccinella septempunctata							http://purl.obolibrary.org/obo/RO_0002454	hasHost			Pinus sylvestris				https://www.inaturalist.org/observations/59495728	refute												https://www.inaturalist.org/observations/59495728		https://en.wiktionary.org/wiki/refute
		Exochomus quadripustulatus							http://purl.obolibrary.org/obo/RO_0002454	hasHost			Pinus sylvestris				https://www.inaturalist.org/observations/59500402	refute												https://www.inaturalist.org/observations/59500402		https://en.wiktionary.org/wiki/refute
		Exochomus quadripustulatus							http://purl.obolibrary.org/obo/RO_0002454	hasHost			Picea abies				https://www.inaturalist.org/observations/59500407	refute												https://www.inaturalist.org/observations/59500407		https://en.wiktionary.org/wiki/refute
		Pogonocherus fasciculatus							http://purl.obolibrary.org/obo/RO_0002454	hasHost			Pinus sylvestris				https://www.inaturalist.org/observations/59506272	refute												https://www.inaturalist.org/observations/59506272		https://en.wiktionary.org/wiki/refute
		Coccinella septempunctata							http://purl.obolibrary.org/obo/RO_0002454	hasHost			Carpinus betulus				https://www.inaturalist.org/observations/59508768	refute												https://www.inaturalist.org/observations/59508768		https://en.wiktionary.org/wiki/refute
		Paradromius linearis							http://purl.obolibrary.org/obo/RO_0002454	hasHost			Carpinus betulus				https://www.inaturalist.org/observations/59508772	refute												https://www.inaturalist.org/observations/59508772		https://en.wiktionary.org/wiki/refute
		Formica pratensis							http://purl.obolibrary.org/obo/RO_0002454	hasHost			Quercus				https://www.inaturalist.org/observations/59511343	refute												https://www.inaturalist.org/observations/59511343		https://en.wiktionary.org/wiki/refute
		Exochomus quadripustulatus							http://purl.obolibrary.org/obo/RO_0002454	hasHost			Juniperus communis				https://www.inaturalist.org/observations/59511351	refute												https://www.inaturalist.org/observations/59511351		https://en.wiktionary.org/wiki/refute
		Coccinella septempunctata							http://purl.obolibrary.org/obo/RO_0002454	hasHost			Juniperus communis				https://www.inaturalist.org/observations/59511356	refute												https://www.inaturalist.org/observations/59511356		https://en.wiktionary.org/wiki/refute
		Exochomus quadripustulatus							http://purl.obolibrary.org/obo/RO_0002454	hasHost			Juniperus communis				https://www.inaturalist.org/observations/59511363	refute												https://www.inaturalist.org/observations/59511363		https://en.wiktionary.org/wiki/refute
		Coccinella septempunctata							http://purl.obolibrary.org/obo/RO_0002454	hasHost			Cornus mas				https://www.inaturalist.org/observations/59513945	refute												https://www.inaturalist.org/observations/59513945		https://en.wiktionary.org/wiki/refute
		Tetrops praeustus							http://purl.obolibrary.org/obo/RO_0002454	hasHost			Corylus avellana				https://www.inaturalist.org/observations/59565636	refute												https://www.inaturalist.org/observations/59565636		https://en.wiktionary.org/wiki/refute
		Adalia decempunctata							http://purl.obolibrary.org/obo/RO_0002454	hasHost			Quercus				https://www.inaturalist.org/observations/59568692	refute												https://www.inaturalist.org/observations/59568692		https://en.wiktionary.org/wiki/refute
		Adalia decempunctata							http://purl.obolibrary.org/obo/RO_0002454	hasHost			Quercus				https://www.inaturalist.org/observations/59568707	refute												https://www.inaturalist.org/observations/59568707		https://en.wiktionary.org/wiki/refute
		Anaesthetis testacea							http://purl.obolibrary.org/obo/RO_0002454	hasHost			Quercus				https://www.inaturalist.org/observations/59568711	refute												https://www.inaturalist.org/observations/59568711		https://en.wiktionary.org/wiki/refute
		Leiopus femoratus							http://purl.obolibrary.org/obo/RO_0002454	hasHost			Quercus				https://www.inaturalist.org/observations/59568712	refute												https://www.inaturalist.org/observations/59568712		https://en.wiktionary.org/wiki/refute
		Phytoecia caerulescens							http://purl.obolibrary.org/obo/RO_0002454	hasHost			Echium vulgare				https://www.inaturalist.org/observations/59569481	refute												https://www.inaturalist.org/observations/59569481		https://en.wiktionary.org/wiki/refute
		Coccinella septempunctata							http://purl.obolibrary.org/obo/RO_0002454	hasHost			Juniperus communis				https://www.inaturalist.org/observations/59610468	refute												https://www.inaturalist.org/observations/59610468		https://en.wiktionary.org/wiki/refute
		Exochomus quadripustulatus							http://purl.obolibrary.org/obo/RO_0002454	hasHost			Juniperus communis				https://www.inaturalist.org/observations/59610469	refute												https://www.inaturalist.org/observations/59610469		https://en.wiktionary.org/wiki/refute
		Exochomus quadripustulatus							http://purl.obolibrary.org/obo/RO_0002454	hasHost			Juniperus communis				https://www.inaturalist.org/observations/59610473	refute												https://www.inaturalist.org/observations/59610473		https://en.wiktionary.org/wiki/refute
		Exochomus quadripustulatus							http://purl.obolibrary.org/obo/RO_0002454	hasHost			Juniperus communis				https://www.inaturalist.org/observations/59620025	refute												https://www.inaturalist.org/observations/59620025		https://en.wiktionary.org/wiki/refute
		Exochomus quadripustulatus							http://purl.obolibrary.org/obo/RO_0002454	hasHost			Juniperus communis				https://www.inaturalist.org/observations/59620026	refute												https://www.inaturalist.org/observations/59620026		https://en.wiktionary.org/wiki/refute
		Exochomus quadripustulatus							http://purl.obolibrary.org/obo/RO_0002454	hasHost			Juniperus communis				https://www.inaturalist.org/observations/59620028	refute												https://www.inaturalist.org/observations/59620028		https://en.wiktionary.org/wiki/refute
		Helophilus pendulus							http://purl.obolibrary.org/obo/RO_0002454	hasHost			Tripolium pannonicum				https://www.inaturalist.org/observations/61659438	refute												https://www.inaturalist.org/observations/61659438		https://en.wiktionary.org/wiki/refute
		Calvia quatuordecimguttata							http://purl.obolibrary.org/obo/RO_0002454	hasHost			Populus tremula				https://www.inaturalist.org/observations/63970850	refute												https://www.inaturalist.org/observations/63970850		https://en.wiktionary.org/wiki/refute
		Saperda populnea							http://purl.obolibrary.org/obo/RO_0002454	hasHost			Populus tremula				https://www.inaturalist.org/observations/63970861	refute												https://www.inaturalist.org/observations/63970861		https://en.wiktionary.org/wiki/refute
		Agapanthia cardui							http://purl.obolibrary.org/obo/RO_0002454	hasHost			Cirsium palustre				https://www.inaturalist.org/observations/63970862	refute												https://www.inaturalist.org/observations/63970862		https://en.wiktionary.org/wiki/refute
		Stenurella melanura							http://purl.obolibrary.org/obo/RO_0002454	hasHost			Leucanthemum vulgare				https://www.inaturalist.org/observations/63970868	refute												https://www.inaturalist.org/observations/63970868		https://en.wiktionary.org/wiki/refute
		Grammoptera ruficornis							http://purl.obolibrary.org/obo/RO_0002454	hasHost			Cornus sanguinea				https://www.inaturalist.org/observations/63970881	refute												https://www.inaturalist.org/observations/63970881		https://en.wiktionary.org/wiki/refute
		Coccinella undecimpunctata							http://purl.obolibrary.org/obo/RO_0002454	hasHost			Juniperus communis				https://www.inaturalist.org/observations/63979680	refute												https://www.inaturalist.org/observations/63979680		https://en.wiktionary.org/wiki/refute
		Anisosticta novemdecimpunctata							http://purl.obolibrary.org/obo/RO_0002454	hasHost			Phragmites australis				https://www.inaturalist.org/observations/66220561	refute												https://www.inaturalist.org/observations/66220561		https://en.wiktionary.org/wiki/refute
		Saperda populnea							http://purl.obolibrary.org/obo/RO_0002454	hasHost			Populus tremula				https://www.inaturalist.org/observations/69857331	refute												https://www.inaturalist.org/observations/69857331		https://en.wiktionary.org/wiki/refute
		Saperda populnea							http://purl.obolibrary.org/obo/RO_0002454	hasHost			Populus tremula				https://www.inaturalist.org/observations/69857437	refute												https://www.inaturalist.org/observations/69857437		https://en.wiktionary.org/wiki/refute
		Coenonympha corinna							http://purl.obolibrary.org/obo/RO_0002454	hasHost			Mentha				https://www.inaturalist.org/observations/71514044	refute												https://www.inaturalist.org/observations/71514044		https://en.wiktionary.org/wiki/refute
		Bombylius major							http://purl.obolibrary.org/obo/RO_0002454	hasHost			Glechoma hederacea				https://www.inaturalist.org/observations/72674854	refute												https://www.inaturalist.org/observations/72674854		https://en.wiktionary.org/wiki/refute
		Bombylius major							http://purl.obolibrary.org/obo/RO_0002454	hasHost			Viola riviniana				https://www.inaturalist.org/observations/73733169	refute												https://www.inaturalist.org/observations/73733169		https://en.wiktionary.org/wiki/refute
		Adalia decempunctata							http://purl.obolibrary.org/obo/RO_0002454	hasHost			Pinus sylvestris				https://www.inaturalist.org/observations/74025939	refute												https://www.inaturalist.org/observations/74025939		https://en.wiktionary.org/wiki/refute
		Harmonia axyridis							http://purl.obolibrary.org/obo/RO_0002454	hasHost			Pinus sylvestris				https://www.inaturalist.org/observations/74025944	refute												https://www.inaturalist.org/observations/74025944		https://en.wiktionary.org/wiki/refute
		Rhagium inquisitor							http://purl.obolibrary.org/obo/RO_0002454	hasHost			Pinus sylvestris				https://www.inaturalist.org/observations/74025948	refute												https://www.inaturalist.org/observations/74025948		https://en.wiktionary.org/wiki/refute
		Harmonia quadripunctata							http://purl.obolibrary.org/obo/RO_0002454	hasHost			Pinus sylvestris				https://www.inaturalist.org/observations/74025950	refute												https://www.inaturalist.org/observations/74025950		https://en.wiktionary.org/wiki/refute
		Gibbaranea gibbosa							http://purl.obolibrary.org/obo/RO_0002454	hasHost			Pinus sylvestris				https://www.inaturalist.org/observations/74025951	refute												https://www.inaturalist.org/observations/74025951		https://en.wiktionary.org/wiki/refute
		Valgus hemipterus							http://purl.obolibrary.org/obo/RO_0002454	hasHost			Anthriscus sylvestris				https://www.inaturalist.org/observations/78102881	refute												https://www.inaturalist.org/observations/78102881		https://en.wiktionary.org/wiki/refute
		Propylaea quatuordecimpunctata							http://purl.obolibrary.org/obo/RO_0002454	hasHost			Crataegus monogyna				https://www.inaturalist.org/observations/78283047	refute												https://www.inaturalist.org/observations/78283047		https://en.wiktionary.org/wiki/refute
		Propylaea quatuordecimpunctata							http://purl.obolibrary.org/obo/RO_0002454	hasHost			Anthriscus sylvestris				https://www.inaturalist.org/observations/78283055	refute												https://www.inaturalist.org/observations/78283055		https://en.wiktionary.org/wiki/refute
		Myrrha octodecimguttata							http://purl.obolibrary.org/obo/RO_0002454	hasHost			Pinus nigra				https://www.inaturalist.org/observations/78498974	refute												https://www.inaturalist.org/observations/78498974		https://en.wiktionary.org/wiki/refute
		Grammoptera ruficornis							http://purl.obolibrary.org/obo/RO_0002454	hasHost			Myosotis				https://www.inaturalist.org/observations/78763210	refute												https://www.inaturalist.org/observations/78763210		https://en.wiktionary.org/wiki/refute
		Propylaea quatuordecimpunctata							http://purl.obolibrary.org/obo/RO_0002454	hasHost			Crataegus monogyna				https://www.inaturalist.org/observations/78763214	refute												https://www.inaturalist.org/observations/78763214		https://en.wiktionary.org/wiki/refute
		Adela reaumurella							http://purl.obolibrary.org/obo/RO_0002470	eats			Anthriscus sylvestris				https://www.inaturalist.org/observations/78882826	refute												https://www.inaturalist.org/observations/78882826		https://en.wiktionary.org/wiki/refute
		Nematopogon adansoniella							http://purl.obolibrary.org/obo/RO_0002470	eats			Anthriscus sylvestris				https://www.inaturalist.org/observations/78882827	refute												https://www.inaturalist.org/observations/78882827		https://en.wiktionary.org/wiki/refute
		Coccidula rufa							http://purl.obolibrary.org/obo/RO_0002470	eats			Carex acutiformis				https://www.inaturalist.org/observations/78886093	refute												https://www.inaturalist.org/observations/78886093		https://en.wiktionary.org/wiki/refute
		Grammoptera ruficornis							http://purl.obolibrary.org/obo/RO_0002454	hasHost			Anthriscus sylvestris				https://www.inaturalist.org/observations/79518091	refute												https://www.inaturalist.org/observations/79518091		https://en.wiktionary.org/wiki/refute
		Harmonia axyridis							http://purl.obolibrary.org/obo/RO_0002454	hasHost			Pinus sylvestris				https://www.inaturalist.org/observations/79518093	refute												https://www.inaturalist.org/observations/79518093		https://en.wiktionary.org/wiki/refute
		Exochomus quadripustulatus							http://purl.obolibrary.org/obo/RO_0002454	hasHost			Pinus sylvestris				https://www.inaturalist.org/observations/79518101	refute												https://www.inaturalist.org/observations/79518101		https://en.wiktionary.org/wiki/refute
		Propylaea quatuordecimpunctata							http://purl.obolibrary.org/obo/RO_0002454	hasHost			Pinus sylvestris				https://www.inaturalist.org/observations/79518104	refute												https://www.inaturalist.org/observations/79518104		https://en.wiktionary.org/wiki/refute
		Coccinella septempunctata							http://purl.obolibrary.org/obo/RO_0002454	hasHost			Pinus sylvestris				https://www.inaturalist.org/observations/79640472	refute												https://www.inaturalist.org/observations/79640472		https://en.wiktionary.org/wiki/refute
		Coccinella septempunctata							http://purl.obolibrary.org/obo/RO_0002454	hasHost			Pinus sylvestris				https://www.inaturalist.org/observations/79648611	refute												https://www.inaturalist.org/observations/79648611		https://en.wiktionary.org/wiki/refute
		Valgus hemipterus							http://purl.obolibrary.org/obo/RO_0002454	hasHost			Crataegus monogyna				https://www.inaturalist.org/observations/79664129	refute												https://www.inaturalist.org/observations/79664129		https://en.wiktionary.org/wiki/refute
		Grammoptera ruficornis							http://purl.obolibrary.org/obo/RO_0002454	hasHost			Crataegus monogyna				https://www.inaturalist.org/observations/79664130	refute												https://www.inaturalist.org/observations/79664130		https://en.wiktionary.org/wiki/refute
		Deilus fugax							http://purl.obolibrary.org/obo/RO_0002470	eats			Cytisus scoparius				https://www.inaturalist.org/observations/80461465	refute												https://www.inaturalist.org/observations/80461465		https://en.wiktionary.org/wiki/refute
		Deilus fugax							http://purl.obolibrary.org/obo/RO_0002470	eats			Cytisus scoparius				https://www.inaturalist.org/observations/80461476	refute												https://www.inaturalist.org/observations/80461476		https://en.wiktionary.org/wiki/refute
		Adalia decempunctata							http://purl.obolibrary.org/obo/RO_0002454	hasHost			Quercus robur				https://www.inaturalist.org/observations/80569733	refute												https://www.inaturalist.org/observations/80569733		https://en.wiktionary.org/wiki/refute
		Phytoecia caerulescens							http://purl.obolibrary.org/obo/RO_0002470	eats			Symphytum officinale				https://www.inaturalist.org/observations/80596285	refute												https://www.inaturalist.org/observations/80596285		https://en.wiktionary.org/wiki/refute
		Agapanthia cardui							http://purl.obolibrary.org/obo/RO_0002454	hasHost			Leucanthemum vulgare				https://www.inaturalist.org/observations/81030056	refute												https://www.inaturalist.org/observations/81030056		https://en.wiktionary.org/wiki/refute
		Agapanthia cardui							http://purl.obolibrary.org/obo/RO_0002454	hasHost			Leucanthemum vulgare				https://www.inaturalist.org/observations/81034626	refute												https://www.inaturalist.org/observations/81034626		https://en.wiktionary.org/wiki/refute
		Calvia quatuordecimguttata							http://purl.obolibrary.org/obo/RO_0002454	hasHost			Cytisus scoparius				https://www.inaturalist.org/observations/81034631	refute												https://www.inaturalist.org/observations/81034631		https://en.wiktionary.org/wiki/refute
		Misumena vatia							http://purl.obolibrary.org/obo/RO_0002454	hasHost			Cytisus scoparius				https://www.inaturalist.org/observations/81034633	refute												https://www.inaturalist.org/observations/81034633		https://en.wiktionary.org/wiki/refute
		Hippodamia variegata							http://purl.obolibrary.org/obo/RO_0002454	hasHost			Cytisus scoparius				https://www.inaturalist.org/observations/81034634	refute												https://www.inaturalist.org/observations/81034634		https://en.wiktionary.org/wiki/refute
		Grammoptera ruficornis							http://purl.obolibrary.org/obo/RO_0002454	hasHost			Crataegus monogyna				https://www.inaturalist.org/observations/81036599	refute												https://www.inaturalist.org/observations/81036599		https://en.wiktionary.org/wiki/refute
		Hippodamia variegata							http://purl.obolibrary.org/obo/RO_0002454	hasHost			Cytisus scoparius				https://www.inaturalist.org/observations/81045155	refute												https://www.inaturalist.org/observations/81045155		https://en.wiktionary.org/wiki/refute
		Grammoptera ruficornis							http://purl.obolibrary.org/obo/RO_0002454	hasHost			Crataegus monogyna				https://www.inaturalist.org/observations/81045160	refute												https://www.inaturalist.org/observations/81045160		https://en.wiktionary.org/wiki/refute
		Valgus hemipterus							http://purl.obolibrary.org/obo/RO_0002454	hasHost			Leucanthemum vulgare				https://www.inaturalist.org/observations/81055623	refute												https://www.inaturalist.org/observations/81055623		https://en.wiktionary.org/wiki/refute
		Oenopia conglobata							http://purl.obolibrary.org/obo/RO_0002454	hasHost			Populus tremula				https://www.inaturalist.org/observations/81055627	refute												https://www.inaturalist.org/observations/81055627		https://en.wiktionary.org/wiki/refute
		Anaglyptus mysticus							http://purl.obolibrary.org/obo/RO_0002454	hasHost			Anthriscus sylvestris				https://www.inaturalist.org/observations/81214963	refute												https://www.inaturalist.org/observations/81214963		https://en.wiktionary.org/wiki/refute
		Alosterna tabacicolor							http://purl.obolibrary.org/obo/RO_0002454	hasHost			Anthriscus sylvestris				https://www.inaturalist.org/observations/81214964	refute												https://www.inaturalist.org/observations/81214964		https://en.wiktionary.org/wiki/refute
		Valgus hemipterus							http://purl.obolibrary.org/obo/RO_0002454	hasHost			Anthriscus sylvestris				https://www.inaturalist.org/observations/81214965	refute												https://www.inaturalist.org/observations/81214965		https://en.wiktionary.org/wiki/refute
		Alosterna tabacicolor							http://purl.obolibrary.org/obo/RO_0002454	hasHost			Anthriscus sylvestris				https://www.inaturalist.org/observations/81214968	refute												https://www.inaturalist.org/observations/81214968		https://en.wiktionary.org/wiki/refute
		Populus tremula							http://purl.obolibrary.org/obo/RO_0002454	hasHost			Populus tremula				https://www.inaturalist.org/observations/81317609	refute												https://www.inaturalist.org/observations/81317609		https://en.wiktionary.org/wiki/refute
		Ectophasia crassipennis							http://purl.obolibrary.org/obo/RO_0002454	hasHost			Leucanthemum vulgare				https://www.inaturalist.org/observations/81317618	refute												https://www.inaturalist.org/observations/81317618		https://en.wiktionary.org/wiki/refute
		Mononychus punctumalbum							http://purl.obolibrary.org/obo/RO_0002454	hasHost			Ranunculus				https://www.inaturalist.org/observations/81557066	refute												https://www.inaturalist.org/observations/81557066		https://en.wiktionary.org/wiki/refute
		Alosterna tabacicolor							http://purl.obolibrary.org/obo/RO_0002454	hasHost			Cytisus scoparius				https://www.inaturalist.org/observations/81557073	refute												https://www.inaturalist.org/observations/81557073		https://en.wiktionary.org/wiki/refute
		Calamobius filum							http://purl.obolibrary.org/obo/RO_0002454	hasHost			Arrhenatherum elatius				https://www.inaturalist.org/observations/82029960	refute												https://www.inaturalist.org/observations/82029960		https://en.wiktionary.org/wiki/refute
		Phytoecia caerulescens							http://purl.obolibrary.org/obo/RO_0002454	hasHost			Echium vulgare				https://www.inaturalist.org/observations/82029965	refute												https://www.inaturalist.org/observations/82029965		https://en.wiktionary.org/wiki/refute
		Rhyzobius chrysomeloides							http://purl.obolibrary.org/obo/RO_0002454	hasHost			Quercus				https://www.inaturalist.org/observations/82029975	refute												https://www.inaturalist.org/observations/82029975		https://en.wiktionary.org/wiki/refute
		Agapanthia cardui							http://purl.obolibrary.org/obo/RO_0002454	hasHost			Leucanthemum vulgare				https://www.inaturalist.org/observations/82034762	refute												https://www.inaturalist.org/observations/82034762		https://en.wiktionary.org/wiki/refute
		Stenurella nigra							http://purl.obolibrary.org/obo/RO_0002454	hasHost			Leucanthemum vulgare				https://www.inaturalist.org/observations/82034763	refute												https://www.inaturalist.org/observations/82034763		https://en.wiktionary.org/wiki/refute
		Rutpela maculata							http://purl.obolibrary.org/obo/RO_0002454	hasHost			Leucanthemum vulgare				https://www.inaturalist.org/observations/82034766	refute												https://www.inaturalist.org/observations/82034766		https://en.wiktionary.org/wiki/refute
		Adalia decempunctata							http://purl.obolibrary.org/obo/RO_0002454	hasHost			Cytisus scoparius				https://www.inaturalist.org/observations/82038139	refute												https://www.inaturalist.org/observations/82038139		https://en.wiktionary.org/wiki/refute
		Pinus sylvestris							http://purl.obolibrary.org/obo/RO_0002454	hasHost			Cytisus scoparius				https://www.inaturalist.org/observations/82038164	refute												https://www.inaturalist.org/observations/82038164		https://en.wiktionary.org/wiki/refute
		Valgus hemipterus							http://purl.obolibrary.org/obo/RO_0002454	hasHost			Knautia arvensis				https://www.inaturalist.org/observations/82399372	refute												https://www.inaturalist.org/observations/82399372		https://en.wiktionary.org/wiki/refute
		Pachytodes cerambyciformis							http://purl.obolibrary.org/obo/RO_0002454	hasHost			Bistorta officinalis				https://www.inaturalist.org/observations/82399387	refute												https://www.inaturalist.org/observations/82399387		https://en.wiktionary.org/wiki/refute
		Coccidula rufa							http://purl.obolibrary.org/obo/RO_0002454	hasHost			Carex				https://www.inaturalist.org/observations/82399405	refute												https://www.inaturalist.org/observations/82399405		https://en.wiktionary.org/wiki/refute
		Agapanthia villosoviridescens							http://purl.obolibrary.org/obo/RO_0002454	hasHost			Cirsium palustre				https://www.inaturalist.org/observations/82406458	refute												https://www.inaturalist.org/observations/82406458		https://en.wiktionary.org/wiki/refute
		Adscita							http://purl.obolibrary.org/obo/RO_0002454	hasHost			Cirsium palustre				https://www.inaturalist.org/observations/82406485	refute												https://www.inaturalist.org/observations/82406485		https://en.wiktionary.org/wiki/refute
		Clytus arietis							http://purl.obolibrary.org/obo/RO_0002454	hasHost			Anthriscus sylvestris				https://www.inaturalist.org/observations/82426480	refute												https://www.inaturalist.org/observations/82426480		https://en.wiktionary.org/wiki/refute
		Valgus hemipterus							http://purl.obolibrary.org/obo/RO_0002454	hasHost			Anthriscus sylvestris				https://www.inaturalist.org/observations/82426482	refute												https://www.inaturalist.org/observations/82426482		https://en.wiktionary.org/wiki/refute
		Rutpela maculata							http://purl.obolibrary.org/obo/RO_0002454	hasHost			Knautia arvensis				https://www.inaturalist.org/observations/84972833	refute												https://www.inaturalist.org/observations/84972833		https://en.wiktionary.org/wiki/refute
		Nemophora metallica							http://purl.obolibrary.org/obo/RO_0002454	hasHost			Knautia arvensis				https://www.inaturalist.org/observations/85078199	refute												https://www.inaturalist.org/observations/85078199		https://en.wiktionary.org/wiki/refute
		Mononychus punctumalbum							http://purl.obolibrary.org/obo/RO_0002454	hasHost			Leucanthemum vulgare				https://www.inaturalist.org/observations/85086933	refute												https://www.inaturalist.org/observations/85086933		https://en.wiktionary.org/wiki/refute
		Rutpela maculata							http://purl.obolibrary.org/obo/RO_0002454	hasHost			Leucanthemum vulgare				https://www.inaturalist.org/observations/85086934	refute												https://www.inaturalist.org/observations/85086934		https://en.wiktionary.org/wiki/refute
		Subcoccinella vigintiquatuorpunctata							http://purl.obolibrary.org/obo/RO_0002454	hasHost			Lychnis				https://www.inaturalist.org/observations/85086964	refute												https://www.inaturalist.org/observations/85086964		https://en.wiktionary.org/wiki/refute
		Coccidula rufa							http://purl.obolibrary.org/obo/RO_0002454	hasHost			Carex				https://www.inaturalist.org/observations/85096253	refute												https://www.inaturalist.org/observations/85096253		https://en.wiktionary.org/wiki/refute
		Pseudovadonia livida							http://purl.obolibrary.org/obo/RO_0002454	hasHost			Oenanthe fistulosa				https://www.inaturalist.org/observations/85100254	refute												https://www.inaturalist.org/observations/85100254		https://en.wiktionary.org/wiki/refute
		Grammoptera ruficornis							http://purl.obolibrary.org/obo/RO_0002454	hasHost			Anthriscus sylvestris				https://www.inaturalist.org/observations/85764455	refute												https://www.inaturalist.org/observations/85764455		https://en.wiktionary.org/wiki/refute
		Calamobius filum							http://purl.obolibrary.org/obo/RO_0002454	hasHost			Arrhenatherum elatius				https://www.inaturalist.org/observations/85765229	refute												https://www.inaturalist.org/observations/85765229		https://en.wiktionary.org/wiki/refute
		Phytoecia caerulescens							http://purl.obolibrary.org/obo/RO_0002454	hasHost			Echium vulgare				https://www.inaturalist.org/observations/85817517	refute												https://www.inaturalist.org/observations/85817517		https://en.wiktionary.org/wiki/refute
		Harmonia axyridis							http://purl.obolibrary.org/obo/RO_0002454	hasHost			Rosa				https://www.inaturalist.org/observations/85817574	refute												https://www.inaturalist.org/observations/85817574		https://en.wiktionary.org/wiki/refute
		Phytoecia caerulescens							http://purl.obolibrary.org/obo/RO_0002454	hasHost			Echium vulgare				https://www.inaturalist.org/observations/85892789	refute												https://www.inaturalist.org/observations/85892789		https://en.wiktionary.org/wiki/refute
